event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp,stockout_risk,label_probability
EVT651218,P004,S01,frozen,3,45,14,0,2026-06-08T15:52:01.234088,0,0.8922
EVT278983,P016,S01,frozen,26,45,2,0,2026-06-08T15:52:01.234090,0,0.4289
EVT386278,P020,S03,snacks,26,50,0,0,2026-06-08T15:52:01.234093,0,0.416
EVT856744,P007,S03,dairy,13,40,11,0,2026-06-08T15:52:01.234096,1,0.7176
EVT535236,P002,S03,household,26,30,4,1,2026-06-08T15:52:01.234098,0,0.1378
EVT623710,P015,S02,frozen,35,45,6,0,2026-06-08T15:52:01.234101,0,0.4167
EVT691314,P007,S02,household,13,30,14,0,2026-06-08T15:52:01.234103,1,0.7272
EVT684002,P012,S03,bakery,18,35,2,0,2026-06-08T15:52:01.234106,1,0.4575
EVT897883,P014,S01,frozen,16,45,15,0,2026-06-08T15:52:01.234109,1,0.7817
EVT947328,P006,S01,dairy,11,40,14,1,2026-06-08T15:52:01.234112,0,0.5985
EVT523544,P019,S02,bakery,20,35,0,1,2026-06-08T15:52:01.234119,0,0.1929
EVT126612,P004,S02,bakery,8,35,17,0,2026-06-08T15:52:01.234122,1,0.8777
EVT715105,P011,S01,snacks,30,50,0,0,2026-06-08T15:52:01.234125,0,0.38
EVT246717,P003,S04,frozen,5,45,13,0,2026-06-08T15:52:01.234127,1,0.8528
EVT661975,P004,S04,bakery,20,35,1,1,2026-06-08T15:52:01.234130,0,0.2123
EVT522621,P006,S03,bakery,15,35,1,0,2026-06-08T15:52:01.234132,1,0.4766
EVT713276,P011,S03,beverages,5,60,16,0,2026-06-08T15:52:01.234135,1,0.9236
EVT697855,P002,S01,snacks,42,50,3,0,2026-06-08T15:52:01.234138,0,0.3303
EVT438106,P016,S04,dairy,4,40,0,0,2026-06-08T15:52:01.234140,1,0.605
EVT233811,P014,S03,beverages,19,60,12,0,2026-06-08T15:52:01.234143,1,0.7408
EVT746518,P010,S01,bakery,1,35,7,1,2026-06-08T15:52:01.234146,1,0.5733
EVT975857,P006,S01,frozen,2,45,17,0,2026-06-08T15:52:01.234148,1,0.95
EVT615932,P014,S01,bakery,0,35,14,1,2026-06-08T15:52:01.234151,1,0.7222
EVT420082,P004,S03,frozen,16,45,10,0,2026-06-08T15:52:01.234153,1,0.6844
EVT746714,P005,S01,frozen,5,45,17,0,2026-06-08T15:52:01.234156,1,0.9306
EVT276861,P019,S02,household,13,30,5,0,2026-06-08T15:52:01.234159,1,0.5522
EVT295118,P017,S04,bakery,5,35,7,1,2026-06-08T15:52:01.234161,1,0.5218
EVT227751,P003,S02,dairy,6,40,1,0,2026-06-08T15:52:01.234164,1,0.6019
EVT980103,P008,S04,bakery,16,35,0,0,2026-06-08T15:52:01.234167,0,0.4443
EVT874219,P001,S03,frozen,1,45,10,0,2026-06-08T15:52:01.234169,1,0.8344
EVT537269,P005,S03,household,9,30,13,0,2026-06-08T15:52:01.234172,1,0.7678
EVT893889,P012,S04,dairy,29,40,2,0,2026-06-08T15:52:01.234175,0,0.3626
EVT939489,P017,S03,beverages,27,60,3,0,2026-06-08T15:52:01.234177,0,0.5058
EVT887172,P017,S03,snacks,23,50,1,0,2026-06-08T15:52:01.234180,1,0.4624
EVT887092,P013,S02,bakery,26,35,5,0,2026-06-08T15:52:01.234182,0,0.4129
EVT911962,P011,S03,beverages,0,60,9,1,2026-06-08T15:52:01.234185,1,0.625
EVT236908,P016,S02,snacks,36,50,4,0,2026-06-08T15:52:01.234187,0,0.4038
EVT364844,P020,S01,beverages,50,60,2,0,2026-06-08T15:52:01.234190,0,0.3139
EVT754010,P005,S01,household,14,30,3,0,2026-06-08T15:52:01.234193,1,0.4983
EVT758315,P010,S02,frozen,24,45,0,0,2026-06-08T15:52:01.234195,1,0.41
EVT413689,P004,S02,beverages,42,60,6,0,2026-06-08T15:52:01.234198,1,0.4517
EVT833012,P018,S04,snacks,48,50,3,0,2026-06-08T15:52:01.234200,1,0.2763
EVT526210,P016,S04,beverages,10,60,8,1,2026-06-08T15:52:01.234203,1,0.5306
EVT330206,P006,S01,frozen,31,45,2,0,2026-06-08T15:52:01.234205,0,0.3789
EVT324453,P002,S03,household,5,30,1,0,2026-06-08T15:52:01.234208,0,0.5944
EVT937844,P016,S02,beverages,6,60,3,0,2026-06-08T15:52:01.234210,1,0.6633
EVT771934,P003,S04,bakery,21,35,5,0,2026-06-08T15:52:01.234213,0,0.4772
EVT585950,P017,S01,snacks,42,50,2,0,2026-06-08T15:52:01.234215,0,0.3109
EVT480653,P011,S04,frozen,7,45,0,0,2026-06-08T15:52:01.234218,1,0.58
EVT573689,P001,S03,bakery,17,35,1,0,2026-06-08T15:52:01.234224,1,0.4509
EVT763664,P006,S02,household,4,30,11,0,2026-06-08T15:52:01.234227,1,0.8039
EVT448337,P017,S01,beverages,8,60,13,0,2026-06-08T15:52:01.234229,1,0.8428
EVT207769,P012,S04,household,6,30,17,0,2026-06-08T15:52:01.234232,1,0.8906
EVT426173,P019,S02,snacks,3,50,4,0,2026-06-08T15:52:01.234234,1,0.7008
EVT358721,P013,S04,bakery,1,35,5,0,2026-06-08T15:52:01.234237,1,0.7344
EVT505791,P007,S04,snacks,8,50,8,1,2026-06-08T15:52:01.234240,1,0.5336
EVT459872,P019,S01,beverages,52,60,6,0,2026-06-08T15:52:01.234243,1,0.3767
EVT714854,P013,S03,beverages,18,60,15,0,2026-06-08T15:52:01.234245,1,0.8067
EVT257412,P020,S04,bakery,3,35,14,0,2026-06-08T15:52:01.234248,1,0.8837
EVT424296,P016,S03,snacks,4,50,11,1,2026-06-08T15:52:01.234250,1,0.6279
EVT837633,P013,S04,dairy,7,40,13,1,2026-06-08T15:52:01.234253,1,0.624
EVT493415,P010,S02,snacks,37,50,2,0,2026-06-08T15:52:01.234256,1,0.3559
EVT671420,P012,S01,bakery,26,35,2,0,2026-06-08T15:52:01.234259,1,0.3546
EVT463810,P010,S02,snacks,38,50,0,0,2026-06-08T15:52:01.234261,0,0.308
EVT435178,P009,S04,beverages,27,60,13,0,2026-06-08T15:52:01.234264,1,0.7003
EVT193873,P019,S01,bakery,8,35,5,0,2026-06-08T15:52:01.234267,1,0.6444
EVT306839,P017,S04,beverages,47,60,0,1,2026-06-08T15:52:01.234269,0,0.0975
EVT496689,P009,S04,household,7,30,13,0,2026-06-08T15:52:01.234272,0,0.7978
EVT931966,P013,S03,frozen,42,45,4,0,2026-06-08T15:52:01.234275,0,0.3078
EVT896300,P005,S01,snacks,7,50,12,0,2026-06-08T15:52:01.234277,1,0.8203
EVT356049,P015,S02,bakery,0,35,4,0,2026-06-08T15:52:01.234280,0,0.7278
EVT565268,P016,S02,beverages,7,60,13,1,2026-06-08T15:52:01.234282,1,0.6503
EVT888977,P011,S03,household,19,30,5,0,2026-06-08T15:52:01.234285,0,0.4622
EVT962259,P020,S04,snacks,48,50,0,0,2026-06-08T15:52:01.234287,1,0.218
EVT482042,P019,S02,bakery,19,35,6,0,2026-06-08T15:52:01.234290,0,0.5224
EVT146946,P019,S04,bakery,11,35,14,0,2026-06-08T15:52:01.234293,1,0.7808
EVT176666,P019,S03,snacks,4,50,3,0,2026-06-08T15:52:01.234296,1,0.6723
EVT253536,P006,S03,frozen,27,45,0,0,2026-06-08T15:52:01.234298,0,0.38
EVT366663,P019,S02,frozen,30,45,2,0,2026-06-08T15:52:01.234301,1,0.3889
EVT969940,P005,S03,household,21,30,2,0,2026-06-08T15:52:01.234303,0,0.3739
EVT289641,P006,S03,household,13,30,10,0,2026-06-08T15:52:01.234306,1,0.6494
EVT940719,P009,S04,snacks,42,50,3,0,2026-06-08T15:52:01.234309,0,0.3303
EVT373402,P010,S04,beverages,55,60,1,0,2026-06-08T15:52:01.234311,0,0.2569
EVT912961,P018,S01,snacks,26,50,0,0,2026-06-08T15:52:01.234314,1,0.416
EVT492272,P012,S04,frozen,44,45,2,0,2026-06-08T15:52:01.234316,0,0.2489
EVT853823,P002,S03,beverages,5,60,11,0,2026-06-08T15:52:01.234319,1,0.8264
EVT720041,P009,S04,frozen,11,45,6,0,2026-06-08T15:52:01.234321,0,0.6567
EVT276185,P011,S01,beverages,19,60,8,0,2026-06-08T15:52:01.234330,1,0.6631
EVT504009,P005,S04,beverages,29,60,6,0,2026-06-08T15:52:01.234333,1,0.5492
EVT124199,P003,S01,snacks,31,50,1,0,2026-06-08T15:52:01.234335,0,0.3904
EVT120106,P012,S01,dairy,19,40,1,0,2026-06-08T15:52:01.234338,0,0.4557
EVT838925,P016,S03,dairy,0,40,15,1,2026-06-08T15:52:01.234340,1,0.7417
EVT651876,P005,S02,bakery,25,35,2,0,2026-06-08T15:52:01.234343,1,0.3675
EVT343639,P020,S02,frozen,8,45,8,1,2026-06-08T15:52:01.234346,0,0.5256
EVT873568,P002,S03,dairy,29,40,1,1,2026-06-08T15:52:01.234348,1,0.1432
EVT249131,P002,S01,bakery,16,35,6,0,2026-06-08T15:52:01.234351,0,0.561
EVT785231,P006,S04,dairy,2,40,17,0,2026-06-08T15:52:01.234353,0,0.95
EVT659617,P012,S01,household,6,30,12,1,2026-06-08T15:52:01.234356,1,0.5933
EVT604867,P006,S04,beverages,13,60,16,0,2026-06-08T15:52:01.234359,1,0.8636
EVT675958,P009,S01,household,11,30,12,0,2026-06-08T15:52:01.234361,1,0.7183
EVT558597,P016,S02,beverages,12,60,9,0,2026-06-08T15:52:01.234364,1,0.735
EVT378846,P007,S04,dairy,24,40,6,0,2026-06-08T15:52:01.234366,0,0.4967
EVT228568,P010,S04,dairy,28,40,5,0,2026-06-08T15:52:01.234369,0,0.4322
EVT810634,P015,S01,beverages,41,60,2,0,2026-06-08T15:52:01.234372,0,0.3814
EVT387715,P020,S04,bakery,5,35,17,0,2026-06-08T15:52:01.234374,1,0.9163
EVT954714,P013,S04,dairy,33,40,5,0,2026-06-08T15:52:01.234377,0,0.376
EVT263200,P008,S04,dairy,38,40,2,0,2026-06-08T15:52:01.234380,0,0.2614
EVT609305,P018,S02,bakery,10,35,11,0,2026-06-08T15:52:01.234382,1,0.7353
EVT174134,P017,S02,snacks,1,50,13,1,2026-06-08T15:52:01.234385,1,0.6938
EVT338466,P019,S02,frozen,4,45,4,0,2026-06-08T15:52:01.234388,0,0.6878
EVT689606,P009,S02,beverages,9,60,1,0,2026-06-08T15:52:01.234390,0,0.6019
EVT108066,P001,S03,bakery,17,35,6,0,2026-06-08T15:52:01.234393,1,0.5481
EVT879026,P001,S03,beverages,49,60,0,0,2026-06-08T15:52:01.234396,0,0.2825
EVT705407,P003,S03,bakery,11,35,9,0,2026-06-08T15:52:01.234399,1,0.6836
EVT965812,P012,S01,frozen,33,45,6,0,2026-06-08T15:52:01.234402,1,0.4367
EVT795287,P004,S02,bakery,9,35,11,0,2026-06-08T15:52:01.234404,1,0.7482
EVT501479,P007,S01,snacks,22,50,5,0,2026-06-08T15:52:01.234407,0,0.5492
EVT855019,P016,S03,household,12,30,13,0,2026-06-08T15:52:01.234410,1,0.7228
EVT532158,P020,S02,snacks,40,50,5,0,2026-06-08T15:52:01.234412,0,0.3872
EVT647000,P005,S02,household,10,30,12,0,2026-06-08T15:52:01.234415,1,0.7333
EVT323256,P010,S01,household,10,30,0,0,2026-06-08T15:52:01.234417,1,0.5
EVT128408,P009,S01,bakery,20,35,6,0,2026-06-08T15:52:01.234420,1,0.5095
EVT632076,P006,S02,beverages,37,60,4,1,2026-06-08T15:52:01.234422,0,0.2503
EVT634676,P006,S02,dairy,4,40,18,0,2026-06-08T15:52:01.234425,1,0.95
EVT739111,P018,S02,dairy,5,40,15,0,2026-06-08T15:52:01.234427,0,0.8854
EVT509145,P001,S03,frozen,44,45,5,0,2026-06-08T15:52:01.234429,0,0.3072
EVT708758,P014,S03,household,9,30,6,1,2026-06-08T15:52:01.234435,1,0.4317
EVT698504,P006,S04,beverages,33,60,0,0,2026-06-08T15:52:01.234437,0,0.4025
EVT207573,P003,S03,frozen,2,45,4,0,2026-06-08T15:52:01.234440,1,0.7078
EVT387638,P016,S04,bakery,27,35,3,0,2026-06-08T15:52:01.234442,0,0.3612
EVT233493,P006,S01,snacks,0,50,10,1,2026-06-08T15:52:01.234444,1,0.6444
EVT867583,P006,S04,household,12,30,12,0,2026-06-08T15:52:01.234447,1,0.7033
EVT264559,P007,S03,snacks,12,50,8,0,2026-06-08T15:52:01.234449,1,0.6976
EVT948466,P015,S04,snacks,25,50,0,0,2026-06-08T15:52:01.234452,1,0.425
EVT398969,P014,S01,snacks,9,50,3,0,2026-06-08T15:52:01.234454,1,0.6273
EVT160895,P017,S04,beverages,56,60,6,0,2026-06-08T15:52:01.234457,0,0.3467
EVT707559,P004,S04,household,28,30,0,0,2026-06-08T15:52:01.234459,0,0.23
EVT382968,P009,S04,bakery,23,35,5,0,2026-06-08T15:52:01.234462,0,0.4515
EVT774540,P015,S01,household,5,30,18,0,2026-06-08T15:52:01.234464,1,0.925
EVT945889,P015,S03,beverages,59,60,3,1,2026-06-08T15:52:01.234466,0,0.0658
EVT893948,P015,S02,frozen,33,45,3,0,2026-06-08T15:52:01.234469,1,0.3783
EVT824518,P020,S02,snacks,31,50,6,0,2026-06-08T15:52:01.234471,0,0.4877
EVT115303,P015,S01,snacks,35,50,2,0,2026-06-08T15:52:01.234473,1,0.3739
EVT788020,P020,S01,beverages,24,60,12,0,2026-06-08T15:52:01.234476,1,0.7033
EVT479663,P004,S03,bakery,23,35,2,0,2026-06-08T15:52:01.234479,0,0.3932
EVT524890,P014,S01,bakery,34,35,3,0,2026-06-08T15:52:01.234481,1,0.2712
EVT240067,P011,S01,frozen,41,45,4,0,2026-06-08T15:52:01.234484,0,0.3178
EVT371355,P017,S04,dairy,5,40,15,1,2026-06-08T15:52:01.234486,1,0.6854
EVT371422,P013,S02,beverages,44,60,5,0,2026-06-08T15:52:01.234488,1,0.4172
EVT213861,P005,S03,household,29,30,2,0,2026-06-08T15:52:01.234490,0,0.2539
EVT118449,P006,S01,bakery,6,35,7,1,2026-06-08T15:52:01.234493,1,0.509
EVT886970,P019,S02,bakery,20,35,0,0,2026-06-08T15:52:01.234495,0,0.3929
EVT788186,P006,S04,bakery,35,35,2,0,2026-06-08T15:52:01.234498,0,0.2389
EVT579555,P017,S01,snacks,2,50,11,1,2026-06-08T15:52:01.234500,0,0.6459
EVT570544,P012,S02,snacks,29,50,1,0,2026-06-08T15:52:01.234502,0,0.4084
EVT341573,P003,S01,beverages,45,60,5,0,2026-06-08T15:52:01.234505,0,0.4097
EVT341508,P006,S04,bakery,10,35,8,0,2026-06-08T15:52:01.234507,1,0.677
EVT412727,P018,S03,bakery,28,35,4,0,2026-06-08T15:52:01.234510,1,0.3678
EVT466504,P019,S04,snacks,7,50,8,1,2026-06-08T15:52:01.234512,1,0.5426
EVT483558,P014,S02,snacks,15,50,11,0,2026-06-08T15:52:01.234514,1,0.7289
EVT905862,P018,S02,bakery,13,35,15,0,2026-06-08T15:52:01.234517,1,0.7745
EVT148493,P005,S04,dairy,14,40,9,0,2026-06-08T15:52:01.234519,1,0.6675
EVT459706,P013,S04,bakery,6,35,18,0,2026-06-08T15:52:01.234521,1,0.9229
EVT145436,P019,S02,frozen,13,45,6,0,2026-06-08T15:52:01.234524,1,0.6367
EVT322947,P005,S04,snacks,11,50,7,1,2026-06-08T15:52:01.234526,1,0.4871
EVT414129,P002,S01,bakery,23,35,1,0,2026-06-08T15:52:01.234536,0,0.3737
EVT854414,P005,S04,household,20,30,4,0,2026-06-08T15:52:01.234538,0,0.4278
EVT773822,P014,S01,snacks,50,50,5,0,2026-06-08T15:52:01.234541,0,0.2972
EVT711354,P007,S02,beverages,27,60,3,0,2026-06-08T15:52:01.234543,1,0.5058
EVT701783,P012,S01,frozen,17,45,15,0,2026-06-08T15:52:01.234546,1,0.7717
EVT620235,P013,S04,frozen,16,45,8,0,2026-06-08T15:52:01.234549,1,0.6456
EVT247607,P009,S02,beverages,16,60,16,0,2026-06-08T15:52:01.234551,1,0.8411
EVT815976,P017,S02,bakery,28,35,6,0,2026-06-08T15:52:01.234554,0,0.4067
EVT639809,P006,S02,dairy,16,40,9,0,2026-06-08T15:52:01.234556,1,0.645
EVT873728,P017,S04,beverages,39,60,6,0,2026-06-08T15:52:01.234559,0,0.4742
EVT716463,P004,S04,dairy,21,40,2,0,2026-06-08T15:52:01.234561,1,0.4526
EVT717150,P010,S04,dairy,32,40,5,0,2026-06-08T15:52:01.234564,0,0.3872
EVT105820,P019,S04,dairy,21,40,2,0,2026-06-08T15:52:01.234566,0,0.4526
EVT502784,P016,S03,household,21,30,0,0,2026-06-08T15:52:01.234569,1,0.335
EVT573122,P004,S04,frozen,42,45,0,0,2026-06-08T15:52:01.234571,0,0.23
EVT813755,P020,S04,beverages,34,60,3,0,2026-06-08T15:52:01.234573,1,0.4533
EVT365757,P005,S02,snacks,26,50,4,0,2026-06-08T15:52:01.234575,0,0.4938
EVT191847,P012,S03,frozen,8,45,12,0,2026-06-08T15:52:01.234578,1,0.8033
EVT272164,P007,S01,household,8,30,5,0,2026-06-08T15:52:01.234580,1,0.6272
EVT996145,P001,S03,snacks,36,50,3,0,2026-06-08T15:52:01.234583,1,0.3843
EVT284654,P011,S04,snacks,43,50,3,0,2026-06-08T15:52:01.234585,0,0.3213
EVT698704,P001,S01,frozen,39,45,0,0,2026-06-08T15:52:01.234587,0,0.26
EVT904258,P005,S04,dairy,11,40,8,0,2026-06-08T15:52:01.234590,0,0.6818
EVT503757,P017,S02,bakery,14,35,9,0,2026-06-08T15:52:01.234593,0,0.645
EVT805758,P016,S01,household,4,30,11,0,2026-06-08T15:52:01.234595,1,0.8039
EVT972901,P002,S04,bakery,10,35,14,1,2026-06-08T15:52:01.234597,1,0.5937
EVT817636,P020,S03,frozen,31,45,2,0,2026-06-08T15:52:01.234599,0,0.3789
EVT600745,P020,S01,frozen,39,45,1,0,2026-06-08T15:52:01.234602,0,0.2794
EVT637077,P007,S03,dairy,34,40,4,0,2026-06-08T15:52:01.234604,1,0.3453
EVT829595,P002,S02,frozen,31,45,2,0,2026-06-08T15:52:01.234607,1,0.3789
EVT525350,P001,S04,dairy,30,40,6,0,2026-06-08T15:52:01.234609,1,0.4292
EVT668332,P003,S02,frozen,37,45,2,0,2026-06-08T15:52:01.234611,0,0.3189
EVT428610,P010,S03,beverages,29,60,5,0,2026-06-08T15:52:01.234614,0,0.5297
EVT649361,P005,S03,snacks,9,50,7,0,2026-06-08T15:52:01.234616,1,0.7051
EVT142755,P007,S01,snacks,47,50,5,0,2026-06-08T15:52:01.234619,0,0.3242
EVT694252,P014,S04,household,6,30,2,0,2026-06-08T15:52:01.234621,1,0.5989
EVT143394,P007,S04,beverages,10,60,7,1,2026-06-08T15:52:01.234623,1,0.5111
EVT451455,P008,S04,snacks,8,50,4,0,2026-06-08T15:52:01.234625,1,0.6558
EVT511478,P018,S02,household,30,30,1,0,2026-06-08T15:52:01.234628,0,0.2194
EVT263389,P018,S03,snacks,3,50,5,0,2026-06-08T15:52:01.234631,1,0.7202
EVT245864,P019,S02,household,18,30,0,0,2026-06-08T15:52:01.234633,1,0.38
EVT246196,P006,S03,snacks,34,50,5,0,2026-06-08T15:52:01.234635,0,0.4412
EVT731521,P004,S03,dairy,6,40,10,0,2026-06-08T15:52:01.234638,1,0.7769
EVT145690,P014,S02,bakery,8,35,12,0,2026-06-08T15:52:01.234644,1,0.7805
EVT437792,P010,S04,household,19,30,3,0,2026-06-08T15:52:01.234647,1,0.4233
EVT665120,P020,S01,frozen,5,45,14,0,2026-06-08T15:52:01.234649,0,0.8722
EVT955199,P008,S02,household,26,30,4,0,2026-06-08T15:52:01.234652,0,0.3378
EVT935353,P010,S04,beverages,16,60,12,0,2026-06-08T15:52:01.234654,1,0.7633
EVT990853,P007,S04,bakery,31,35,6,0,2026-06-08T15:52:01.234656,1,0.3681
EVT997154,P012,S02,household,15,30,8,1,2026-06-08T15:52:01.234659,1,0.3806
EVT216820,P019,S01,frozen,28,45,5,0,2026-06-08T15:52:01.234661,0,0.4672
EVT724089,P010,S01,snacks,29,50,6,0,2026-06-08T15:52:01.234664,1,0.5057
EVT518847,P004,S01,bakery,34,35,3,0,2026-06-08T15:52:01.234666,0,0.2712
EVT548294,P019,S02,dairy,20,40,0,0,2026-06-08T15:52:01.234669,0,0.425
EVT634270,P004,S03,beverages,12,60,16,0,2026-06-08T15:52:01.234671,1,0.8711
EVT556420,P008,S02,frozen,7,45,18,0,2026-06-08T15:52:01.234673,1,0.93
EVT777877,P016,S04,household,6,30,16,0,2026-06-08T15:52:01.234676,0,0.8711
EVT610827,P004,S04,dairy,2,40,13,1,2026-06-08T15:52:01.234678,1,0.6803
EVT288229,P002,S04,snacks,32,50,2,0,2026-06-08T15:52:01.234681,0,0.4009
EVT248313,P015,S02,household,27,30,1,0,2026-06-08T15:52:01.234684,0,0.2644
EVT618844,P008,S04,beverages,10,60,5,0,2026-06-08T15:52:01.234686,1,0.6722
EVT274231,P001,S04,frozen,18,45,11,1,2026-06-08T15:52:01.234689,0,0.4839
EVT348593,P004,S04,bakery,31,35,5,0,2026-06-08T15:52:01.234691,1,0.3487
EVT390943,P003,S03,beverages,1,60,15,0,2026-06-08T15:52:01.234693,1,0.9342
EVT406674,P005,S02,bakery,22,35,1,0,2026-06-08T15:52:01.234696,0,0.3866
EVT811185,P003,S02,snacks,31,50,6,0,2026-06-08T15:52:01.234698,0,0.4877
EVT733946,P010,S04,dairy,7,40,16,0,2026-06-08T15:52:01.234700,1,0.8824
EVT922912,P001,S03,frozen,10,45,0,0,2026-06-08T15:52:01.234703,0,0.55
EVT938840,P016,S02,frozen,5,45,10,1,2026-06-08T15:52:01.234705,1,0.5944
EVT105555,P018,S04,bakery,2,35,12,1,2026-06-08T15:52:01.234707,1,0.6576
EVT429024,P008,S03,dairy,5,40,12,0,2026-06-08T15:52:01.234710,1,0.8271
EVT757477,P015,S01,household,6,30,11,0,2026-06-08T15:52:01.234712,1,0.7739
EVT856653,P018,S04,dairy,7,40,14,1,2026-06-08T15:52:01.234714,1,0.6435
EVT446565,P012,S03,beverages,3,60,12,1,2026-06-08T15:52:01.234717,1,0.6608
EVT394050,P010,S02,beverages,6,60,5,0,2026-06-08T15:52:01.234719,0,0.7022
EVT258811,P017,S03,bakery,1,35,8,1,2026-06-08T15:52:01.234722,1,0.5927
EVT998950,P007,S01,beverages,8,60,15,0,2026-06-08T15:52:01.234724,1,0.8817
EVT360333,P017,S03,household,3,30,13,1,2026-06-08T15:52:01.234726,1,0.6578
EVT438884,P012,S04,dairy,6,40,7,1,2026-06-08T15:52:01.234737,1,0.5186
EVT926775,P005,S04,bakery,3,35,18,0,2026-06-08T15:52:01.234740,1,0.95
EVT724998,P020,S04,snacks,34,50,0,0,2026-06-08T15:52:01.234742,0,0.344
EVT600006,P017,S02,frozen,12,45,11,0,2026-06-08T15:52:01.234744,1,0.7439
EVT167996,P014,S02,frozen,5,45,14,0,2026-06-08T15:52:01.234747,0,0.8722
EVT556555,P009,S04,household,1,30,6,1,2026-06-08T15:52:01.234749,0,0.5517
EVT482496,P006,S03,snacks,28,50,0,0,2026-06-08T15:52:01.234751,0,0.398
EVT858184,P020,S03,bakery,10,35,7,0,2026-06-08T15:52:01.234754,0,0.6575
EVT573785,P007,S02,beverages,7,60,1,0,2026-06-08T15:52:01.234756,0,0.6169
EVT201854,P019,S04,beverages,30,60,0,0,2026-06-08T15:52:01.234758,1,0.425
EVT851322,P018,S01,snacks,47,50,4,0,2026-06-08T15:52:01.234761,0,0.3048
EVT501404,P015,S02,household,5,30,17,0,2026-06-08T15:52:01.234763,1,0.9056
EVT280629,P015,S03,household,30,30,3,0,2026-06-08T15:52:01.234765,0,0.2583
EVT683004,P003,S01,dairy,16,40,9,1,2026-06-08T15:52:01.234768,1,0.445
EVT105964,P008,S03,frozen,7,45,16,0,2026-06-08T15:52:01.234770,1,0.8911
EVT335971,P017,S03,snacks,35,50,4,0,2026-06-08T15:52:01.234772,0,0.4128
EVT260320,P009,S03,frozen,5,45,17,0,2026-06-08T15:52:01.234774,1,0.9306
EVT187826,P009,S03,snacks,15,50,12,0,2026-06-08T15:52:01.234777,0,0.7483
EVT321075,P004,S02,frozen,28,45,2,0,2026-06-08T15:52:01.234779,1,0.4089
EVT521059,P006,S04,household,19,30,3,1,2026-06-08T15:52:01.234782,1,0.2233
EVT723165,P001,S03,frozen,8,45,6,1,2026-06-08T15:52:01.234785,1,0.4867
EVT289418,P009,S02,beverages,2,60,18,0,2026-06-08T15:52:01.234787,1,0.95
EVT451522,P012,S02,frozen,5,45,14,0,2026-06-08T15:52:01.234807,0,0.8722
EVT679080,P007,S01,frozen,38,45,2,0,2026-06-08T15:52:01.234811,0,0.3089
EVT424954,P001,S04,household,27,30,3,1,2026-06-08T15:52:01.234814,0,0.1033
EVT265530,P012,S01,bakery,8,35,6,0,2026-06-08T15:52:01.234818,0,0.6638
EVT190702,P010,S02,household,10,30,14,0,2026-06-08T15:52:01.234821,0,0.7722
EVT878549,P005,S03,snacks,45,50,0,0,2026-06-08T15:52:01.234825,0,0.245
EVT881960,P014,S01,dairy,4,40,10,0,2026-06-08T15:52:01.234828,1,0.7994
EVT802367,P016,S01,dairy,18,40,10,1,2026-06-08T15:52:01.234832,1,0.4419
EVT525982,P006,S04,bakery,5,35,3,0,2026-06-08T15:52:01.234835,1,0.644
EVT679079,P014,S02,bakery,1,35,2,0,2026-06-08T15:52:01.234838,1,0.676
EVT269446,P010,S04,snacks,18,50,12,0,2026-06-08T15:52:01.234841,1,0.7213
EVT990874,P008,S03,frozen,30,45,4,0,2026-06-08T15:52:01.234843,0,0.4278
EVT549902,P012,S04,snacks,45,50,4,0,2026-06-08T15:52:01.234846,1,0.3228
EVT779067,P019,S04,beverages,7,60,17,0,2026-06-08T15:52:01.234849,0,0.9281
EVT249823,P006,S01,snacks,45,50,0,0,2026-06-08T15:52:01.234851,0,0.245
EVT451753,P018,S01,frozen,5,45,11,0,2026-06-08T15:52:01.234854,1,0.8139
EVT595114,P003,S04,beverages,58,60,0,0,2026-06-08T15:52:01.234856,0,0.215
EVT515910,P006,S03,beverages,47,60,2,0,2026-06-08T15:52:01.234875,1,0.3364
EVT282692,P018,S02,dairy,32,40,1,0,2026-06-08T15:52:01.234878,0,0.3094
EVT226781,P016,S04,beverages,18,60,11,0,2026-06-08T15:52:01.234881,1,0.7289
EVT184386,P020,S03,household,25,30,5,0,2026-06-08T15:52:01.234884,0,0.3722
EVT498661,P017,S01,snacks,10,50,6,1,2026-06-08T15:52:01.234886,1,0.4767
EVT413727,P013,S04,beverages,1,60,15,0,2026-06-08T15:52:01.234889,1,0.9342
EVT848863,P010,S02,beverages,23,60,16,0,2026-06-08T15:52:01.234891,1,0.7886
EVT661015,P009,S04,beverages,57,60,4,0,2026-06-08T15:52:01.234894,0,0.3003
EVT259452,P004,S04,household,14,30,7,0,2026-06-08T15:52:01.234896,1,0.5761
EVT207563,P012,S04,beverages,52,60,6,0,2026-06-08T15:52:01.234899,0,0.3767
EVT991434,P017,S04,beverages,2,60,6,1,2026-06-08T15:52:01.234902,1,0.5517
EVT246464,P015,S03,frozen,31,45,6,0,2026-06-08T15:52:01.234904,0,0.4567
EVT307748,P008,S03,bakery,15,35,11,0,2026-06-08T15:52:01.234907,1,0.671
EVT494852,P001,S01,frozen,6,45,9,1,2026-06-08T15:52:01.234910,1,0.565
EVT868043,P012,S01,frozen,22,45,5,0,2026-06-08T15:52:01.234912,1,0.5272
EVT429622,P018,S04,dairy,9,40,9,0,2026-06-08T15:52:01.234915,1,0.7237
EVT410674,P003,S02,snacks,40,50,3,0,2026-06-08T15:52:01.234917,1,0.3483
