event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp
EVT481625,P004,S03,bakery,15,35,16,0,2026-06-08T15:52:01.233747
EVT646585,P007,S01,beverages,6,60,10,1,2026-06-08T15:52:01.233750
EVT880593,P004,S03,household,12,30,11,0,2026-06-08T15:52:01.233752
EVT565792,P016,S01,snacks,41,50,3,1,2026-06-08T15:52:01.233755
EVT343267,P008,S03,household,2,30,18,0,2026-06-08T15:52:01.233757
EVT434806,P007,S04,household,10,30,9,1,2026-06-08T15:52:01.233760
EVT784829,P008,S01,dairy,3,40,0,0,2026-06-08T15:52:01.233762
EVT608878,P004,S03,bakery,19,35,2,0,2026-06-08T15:52:01.233764
EVT683186,P011,S01,snacks,46,50,3,0,2026-06-08T15:52:01.233767
EVT591535,P011,S03,beverages,55,60,6,0,2026-06-08T15:52:01.233770
EVT357492,P005,S02,frozen,24,45,5,0,2026-06-08T15:52:01.233772
EVT518060,P020,S02,household,16,30,6,1,2026-06-08T15:52:01.233775
EVT259906,P002,S01,beverages,30,60,0,1,2026-06-08T15:52:01.233777
EVT926067,P005,S02,beverages,20,60,11,0,2026-06-08T15:52:01.233780
EVT636522,P010,S03,beverages,44,60,5,0,2026-06-08T15:52:01.233782
EVT971039,P011,S04,household,7,30,12,0,2026-06-08T15:52:01.233785
EVT896773,P002,S03,frozen,12,45,14,0,2026-06-08T15:52:01.233793
EVT636601,P010,S02,household,23,30,4,1,2026-06-08T15:52:01.233796
EVT122340,P015,S04,snacks,12,50,9,1,2026-06-08T15:52:01.233802
EVT600898,P001,S03,household,9,30,16,0,2026-06-08T15:52:01.233805
EVT763826,P004,S02,bakery,4,35,2,0,2026-06-08T15:52:01.233807
EVT587264,P019,S02,frozen,2,45,13,0,2026-06-08T15:52:01.233809
EVT660411,P018,S03,bakery,0,35,15,1,2026-06-08T15:52:01.233812
EVT417502,P001,S04,bakery,28,35,6,1,2026-06-08T15:52:01.233814
EVT765315,P011,S01,frozen,19,45,11,0,2026-06-08T15:52:01.233817
EVT113708,P011,S02,snacks,5,50,14,0,2026-06-08T15:52:01.233819
EVT105510,P006,S02,bakery,1,35,0,0,2026-06-08T15:52:01.233821
EVT200420,P006,S01,bakery,33,35,0,0,2026-06-08T15:52:01.233823
EVT251123,P017,S03,bakery,21,35,0,0,2026-06-08T15:52:01.233826
EVT927038,P007,S04,beverages,16,60,11,0,2026-06-08T15:52:01.233828
EVT768141,P001,S02,household,4,30,11,0,2026-06-08T15:52:01.233830
EVT108286,P010,S02,frozen,5,45,1,0,2026-06-08T15:52:01.233833
EVT135637,P010,S03,frozen,6,45,17,0,2026-06-08T15:52:01.233835
EVT801220,P006,S04,frozen,42,45,2,0,2026-06-08T15:52:01.233837
EVT276703,P006,S04,bakery,22,35,3,0,2026-06-08T15:52:01.233840
EVT434997,P015,S04,beverages,11,60,8,1,2026-06-08T15:52:01.233842
EVT810954,P002,S03,frozen,16,45,12,0,2026-06-08T15:52:01.233845
EVT932798,P017,S03,beverages,19,60,12,0,2026-06-08T15:52:01.233847
EVT199037,P020,S01,bakery,5,35,5,0,2026-06-08T15:52:01.233850
EVT710381,P014,S03,bakery,8,35,10,1,2026-06-08T15:52:01.233852
EVT623206,P010,S02,beverages,2,60,15,0,2026-06-08T15:52:01.233854
EVT425999,P019,S01,frozen,45,45,5,1,2026-06-08T15:52:01.233857
EVT932166,P015,S04,snacks,16,50,14,0,2026-06-08T15:52:01.233859
EVT109549,P014,S04,bakery,17,35,5,0,2026-06-08T15:52:01.233861
EVT950934,P019,S02,frozen,4,45,2,0,2026-06-08T15:52:01.233864
EVT620098,P019,S04,bakery,28,35,1,0,2026-06-08T15:52:01.233866
EVT449157,P007,S03,frozen,9,45,2,0,2026-06-08T15:52:01.233868
EVT472141,P005,S03,beverages,0,60,14,0,2026-06-08T15:52:01.233871
EVT842495,P015,S02,frozen,31,45,6,0,2026-06-08T15:52:01.233874
EVT436080,P009,S02,beverages,37,60,0,0,2026-06-08T15:52:01.233876
EVT833884,P007,S01,snacks,13,50,8,0,2026-06-08T15:52:01.233878
EVT571136,P003,S02,snacks,42,50,1,0,2026-06-08T15:52:01.233881
EVT362837,P003,S03,beverages,5,60,10,0,2026-06-08T15:52:01.233883
EVT722516,P002,S01,snacks,11,50,16,0,2026-06-08T15:52:01.233885
EVT218994,P006,S02,beverages,37,60,4,0,2026-06-08T15:52:01.233888
EVT357958,P020,S02,frozen,4,45,1,0,2026-06-08T15:52:01.233890
EVT408347,P017,S01,frozen,8,45,10,1,2026-06-08T15:52:01.233893
EVT284197,P011,S04,beverages,54,60,1,1,2026-06-08T15:52:01.233899
EVT702774,P017,S01,dairy,10,40,11,0,2026-06-08T15:52:01.233902
EVT313985,P016,S03,beverages,5,60,1,0,2026-06-08T15:52:01.233904
EVT836991,P019,S02,household,4,30,17,0,2026-06-08T15:52:01.233906
EVT867853,P014,S02,household,19,30,3,0,2026-06-08T15:52:01.233909
EVT979520,P006,S03,beverages,43,60,0,1,2026-06-08T15:52:01.233911
EVT635746,P004,S02,dairy,0,40,12,0,2026-06-08T15:52:01.233914
EVT409477,P002,S03,frozen,5,45,1,0,2026-06-08T15:52:01.233916
EVT964273,P008,S03,snacks,1,50,3,0,2026-06-08T15:52:01.233918
EVT929292,P007,S03,household,7,30,13,0,2026-06-08T15:52:01.233920
EVT330896,P007,S03,household,9,30,12,0,2026-06-08T15:52:01.233923
EVT107495,P014,S02,household,9,30,8,0,2026-06-08T15:52:01.233925
EVT499889,P010,S01,bakery,27,35,4,0,2026-06-08T15:52:01.233927
EVT328677,P008,S01,frozen,3,45,14,0,2026-06-08T15:52:01.233929
EVT892820,P019,S03,bakery,34,35,1,0,2026-06-08T15:52:01.233932
EVT250033,P009,S03,frozen,12,45,10,1,2026-06-08T15:52:01.233934
EVT189790,P004,S03,dairy,19,40,5,0,2026-06-08T15:52:01.233937
EVT767701,P007,S01,beverages,3,60,18,0,2026-06-08T15:52:01.233939
EVT827470,P010,S02,household,0,30,11,1,2026-06-08T15:52:01.233941
EVT239353,P009,S03,frozen,33,45,3,0,2026-06-08T15:52:01.233944
EVT207003,P001,S03,dairy,34,40,6,0,2026-06-08T15:52:01.233946
EVT253254,P017,S02,snacks,23,50,5,0,2026-06-08T15:52:01.233949
EVT985307,P006,S03,bakery,8,35,11,0,2026-06-08T15:52:01.233952
EVT363608,P005,S03,dairy,14,40,9,0,2026-06-08T15:52:01.233954
EVT825257,P004,S02,frozen,21,45,1,0,2026-06-08T15:52:01.233956
EVT843700,P002,S02,household,25,30,4,0,2026-06-08T15:52:01.233959
EVT394982,P019,S04,snacks,48,50,3,0,2026-06-08T15:52:01.233961
EVT948026,P009,S01,frozen,11,45,14,1,2026-06-08T15:52:01.233963
EVT546527,P006,S01,snacks,14,50,9,0,2026-06-08T15:52:01.233966
EVT436895,P006,S04,frozen,10,45,4,0,2026-06-08T15:52:01.233968
EVT529444,P014,S04,household,21,30,3,0,2026-06-08T15:52:01.233971
EVT600837,P003,S04,snacks,10,50,4,0,2026-06-08T15:52:01.233973
EVT367597,P020,S03,frozen,22,45,5,0,2026-06-08T15:52:01.233976
EVT829569,P003,S04,household,17,30,1,0,2026-06-08T15:52:01.233979
EVT915198,P007,S01,frozen,9,45,15,0,2026-06-08T15:52:01.233983
EVT387155,P006,S04,beverages,27,60,6,0,2026-06-08T15:52:01.233986
EVT413014,P020,S02,frozen,3,45,0,0,2026-06-08T15:52:01.233989
EVT493347,P004,S04,frozen,33,45,1,0,2026-06-08T15:52:01.233992
EVT803881,P012,S04,snacks,4,50,10,0,2026-06-08T15:52:01.233995
EVT857906,P020,S01,snacks,1,50,11,0,2026-06-08T15:52:01.234002
EVT702247,P015,S03,household,17,30,3,0,2026-06-08T15:52:01.234005
EVT472883,P001,S04,beverages,32,60,4,0,2026-06-08T15:52:01.234008
EVT567577,P005,S01,dairy,10,40,9,0,2026-06-08T15:52:01.234010
EVT346875,P012,S02,snacks,45,50,4,1,2026-06-08T15:52:01.234013
EVT166341,P013,S03,household,23,30,4,0,2026-06-08T15:52:01.234015
EVT317653,P011,S01,snacks,6,50,2,0,2026-06-08T15:52:01.234018
EVT843445,P013,S03,frozen,27,45,6,0,2026-06-08T15:52:01.234020
EVT991119,P020,S04,frozen,2,45,13,1,2026-06-08T15:52:01.234023
EVT759881,P012,S02,household,24,30,5,0,2026-06-08T15:52:01.234026
EVT967174,P020,S04,bakery,33,35,5,1,2026-06-08T15:52:01.234031
EVT746406,P018,S03,household,5,30,3,0,2026-06-08T15:52:01.234035
EVT660454,P016,S04,dairy,25,40,6,0,2026-06-08T15:52:01.234038
EVT392229,P016,S01,frozen,24,45,6,1,2026-06-08T15:52:01.234042
EVT517947,P012,S04,snacks,24,50,0,0,2026-06-08T15:52:01.234045
EVT949858,P011,S04,beverages,10,60,7,0,2026-06-08T15:52:01.234048
EVT701643,P019,S01,dairy,12,40,12,0,2026-06-08T15:52:01.234051
EVT862054,P018,S04,frozen,40,45,5,0,2026-06-08T15:52:01.234054
EVT506151,P013,S02,frozen,4,45,1,0,2026-06-08T15:52:01.234056
EVT529710,P018,S03,bakery,14,35,16,0,2026-06-08T15:52:01.234060
EVT481417,P008,S04,household,15,30,9,0,2026-06-08T15:52:01.234062
EVT730510,P002,S04,snacks,30,50,1,0,2026-06-08T15:52:01.234065
EVT534254,P014,S03,snacks,22,50,3,0,2026-06-08T15:52:01.234067
EVT980622,P004,S04,bakery,8,35,12,0,2026-06-08T15:52:01.234070
EVT271465,P011,S04,beverages,12,60,11,0,2026-06-08T15:52:01.234072
EVT997628,P010,S03,beverages,28,60,0,1,2026-06-08T15:52:01.234075
EVT274406,P001,S04,dairy,26,40,1,0,2026-06-08T15:52:01.234078
EVT617051,P014,S01,frozen,8,45,12,0,2026-06-08T15:52:01.234080
EVT864771,P014,S01,bakery,4,35,0,0,2026-06-08T15:52:01.234083
EVT669614,P006,S02,beverages,52,60,2,0,2026-06-08T15:52:01.234086
EVT651218,P004,S01,frozen,3,45,14,0,2026-06-08T15:52:01.234088
EVT278983,P016,S01,frozen,26,45,2,0,2026-06-08T15:52:01.234090
EVT386278,P020,S03,snacks,26,50,0,0,2026-06-08T15:52:01.234093
EVT856744,P007,S03,dairy,13,40,11,0,2026-06-08T15:52:01.234096
EVT535236,P002,S03,household,26,30,4,1,2026-06-08T15:52:01.234098
EVT623710,P015,S02,frozen,35,45,6,0,2026-06-08T15:52:01.234101
EVT691314,P007,S02,household,13,30,14,0,2026-06-08T15:52:01.234103
EVT684002,P012,S03,bakery,18,35,2,0,2026-06-08T15:52:01.234106
EVT897883,P014,S01,frozen,16,45,15,0,2026-06-08T15:52:01.234109
EVT947328,P006,S01,dairy,11,40,14,1,2026-06-08T15:52:01.234112
EVT523544,P019,S02,bakery,20,35,0,1,2026-06-08T15:52:01.234119
EVT126612,P004,S02,bakery,8,35,17,0,2026-06-08T15:52:01.234122
EVT715105,P011,S01,snacks,30,50,0,0,2026-06-08T15:52:01.234125
EVT246717,P003,S04,frozen,5,45,13,0,2026-06-08T15:52:01.234127
EVT661975,P004,S04,bakery,20,35,1,1,2026-06-08T15:52:01.234130
EVT522621,P006,S03,bakery,15,35,1,0,2026-06-08T15:52:01.234132
EVT713276,P011,S03,beverages,5,60,16,0,2026-06-08T15:52:01.234135
EVT697855,P002,S01,snacks,42,50,3,0,2026-06-08T15:52:01.234138
EVT438106,P016,S04,dairy,4,40,0,0,2026-06-08T15:52:01.234140
EVT233811,P014,S03,beverages,19,60,12,0,2026-06-08T15:52:01.234143
EVT746518,P010,S01,bakery,1,35,7,1,2026-06-08T15:52:01.234146
EVT975857,P006,S01,frozen,2,45,17,0,2026-06-08T15:52:01.234148
EVT615932,P014,S01,bakery,0,35,14,1,2026-06-08T15:52:01.234151
EVT420082,P004,S03,frozen,16,45,10,0,2026-06-08T15:52:01.234153
EVT746714,P005,S01,frozen,5,45,17,0,2026-06-08T15:52:01.234156
EVT276861,P019,S02,household,13,30,5,0,2026-06-08T15:52:01.234159
EVT295118,P017,S04,bakery,5,35,7,1,2026-06-08T15:52:01.234161
EVT227751,P003,S02,dairy,6,40,1,0,2026-06-08T15:52:01.234164
EVT980103,P008,S04,bakery,16,35,0,0,2026-06-08T15:52:01.234167
EVT874219,P001,S03,frozen,1,45,10,0,2026-06-08T15:52:01.234169
EVT537269,P005,S03,household,9,30,13,0,2026-06-08T15:52:01.234172
EVT893889,P012,S04,dairy,29,40,2,0,2026-06-08T15:52:01.234175
EVT939489,P017,S03,beverages,27,60,3,0,2026-06-08T15:52:01.234177
EVT887172,P017,S03,snacks,23,50,1,0,2026-06-08T15:52:01.234180
EVT887092,P013,S02,bakery,26,35,5,0,2026-06-08T15:52:01.234182
EVT911962,P011,S03,beverages,0,60,9,1,2026-06-08T15:52:01.234185
EVT236908,P016,S02,snacks,36,50,4,0,2026-06-08T15:52:01.234187
EVT364844,P020,S01,beverages,50,60,2,0,2026-06-08T15:52:01.234190
EVT754010,P005,S01,household,14,30,3,0,2026-06-08T15:52:01.234193
EVT758315,P010,S02,frozen,24,45,0,0,2026-06-08T15:52:01.234195
EVT413689,P004,S02,beverages,42,60,6,0,2026-06-08T15:52:01.234198
EVT833012,P018,S04,snacks,48,50,3,0,2026-06-08T15:52:01.234200
EVT526210,P016,S04,beverages,10,60,8,1,2026-06-08T15:52:01.234203
EVT330206,P006,S01,frozen,31,45,2,0,2026-06-08T15:52:01.234205
EVT324453,P002,S03,household,5,30,1,0,2026-06-08T15:52:01.234208
EVT937844,P016,S02,beverages,6,60,3,0,2026-06-08T15:52:01.234210
EVT771934,P003,S04,bakery,21,35,5,0,2026-06-08T15:52:01.234213
EVT585950,P017,S01,snacks,42,50,2,0,2026-06-08T15:52:01.234215
EVT480653,P011,S04,frozen,7,45,0,0,2026-06-08T15:52:01.234218
EVT573689,P001,S03,bakery,17,35,1,0,2026-06-08T15:52:01.234224
EVT763664,P006,S02,household,4,30,11,0,2026-06-08T15:52:01.234227
EVT448337,P017,S01,beverages,8,60,13,0,2026-06-08T15:52:01.234229
EVT207769,P012,S04,household,6,30,17,0,2026-06-08T15:52:01.234232
EVT426173,P019,S02,snacks,3,50,4,0,2026-06-08T15:52:01.234234
EVT358721,P013,S04,bakery,1,35,5,0,2026-06-08T15:52:01.234237
EVT505791,P007,S04,snacks,8,50,8,1,2026-06-08T15:52:01.234240
EVT459872,P019,S01,beverages,52,60,6,0,2026-06-08T15:52:01.234243
EVT714854,P013,S03,beverages,18,60,15,0,2026-06-08T15:52:01.234245
EVT257412,P020,S04,bakery,3,35,14,0,2026-06-08T15:52:01.234248
EVT424296,P016,S03,snacks,4,50,11,1,2026-06-08T15:52:01.234250
EVT837633,P013,S04,dairy,7,40,13,1,2026-06-08T15:52:01.234253
EVT493415,P010,S02,snacks,37,50,2,0,2026-06-08T15:52:01.234256
EVT671420,P012,S01,bakery,26,35,2,0,2026-06-08T15:52:01.234259
EVT463810,P010,S02,snacks,38,50,0,0,2026-06-08T15:52:01.234261
EVT435178,P009,S04,beverages,27,60,13,0,2026-06-08T15:52:01.234264
EVT193873,P019,S01,bakery,8,35,5,0,2026-06-08T15:52:01.234267
EVT306839,P017,S04,beverages,47,60,0,1,2026-06-08T15:52:01.234269
EVT496689,P009,S04,household,7,30,13,0,2026-06-08T15:52:01.234272
EVT931966,P013,S03,frozen,42,45,4,0,2026-06-08T15:52:01.234275
EVT896300,P005,S01,snacks,7,50,12,0,2026-06-08T15:52:01.234277
EVT356049,P015,S02,bakery,0,35,4,0,2026-06-08T15:52:01.234280
EVT565268,P016,S02,beverages,7,60,13,1,2026-06-08T15:52:01.234282
EVT888977,P011,S03,household,19,30,5,0,2026-06-08T15:52:01.234285
EVT962259,P020,S04,snacks,48,50,0,0,2026-06-08T15:52:01.234287
EVT482042,P019,S02,bakery,19,35,6,0,2026-06-08T15:52:01.234290
EVT146946,P019,S04,bakery,11,35,14,0,2026-06-08T15:52:01.234293
EVT176666,P019,S03,snacks,4,50,3,0,2026-06-08T15:52:01.234296
EVT253536,P006,S03,frozen,27,45,0,0,2026-06-08T15:52:01.234298
EVT366663,P019,S02,frozen,30,45,2,0,2026-06-08T15:52:01.234301
EVT969940,P005,S03,household,21,30,2,0,2026-06-08T15:52:01.234303
EVT289641,P006,S03,household,13,30,10,0,2026-06-08T15:52:01.234306
EVT940719,P009,S04,snacks,42,50,3,0,2026-06-08T15:52:01.234309
EVT373402,P010,S04,beverages,55,60,1,0,2026-06-08T15:52:01.234311
EVT912961,P018,S01,snacks,26,50,0,0,2026-06-08T15:52:01.234314
EVT492272,P012,S04,frozen,44,45,2,0,2026-06-08T15:52:01.234316
EVT853823,P002,S03,beverages,5,60,11,0,2026-06-08T15:52:01.234319
EVT720041,P009,S04,frozen,11,45,6,0,2026-06-08T15:52:01.234321
EVT276185,P011,S01,beverages,19,60,8,0,2026-06-08T15:52:01.234330
EVT504009,P005,S04,beverages,29,60,6,0,2026-06-08T15:52:01.234333
EVT124199,P003,S01,snacks,31,50,1,0,2026-06-08T15:52:01.234335
EVT120106,P012,S01,dairy,19,40,1,0,2026-06-08T15:52:01.234338
EVT838925,P016,S03,dairy,0,40,15,1,2026-06-08T15:52:01.234340
EVT651876,P005,S02,bakery,25,35,2,0,2026-06-08T15:52:01.234343
EVT343639,P020,S02,frozen,8,45,8,1,2026-06-08T15:52:01.234346
EVT873568,P002,S03,dairy,29,40,1,1,2026-06-08T15:52:01.234348
EVT249131,P002,S01,bakery,16,35,6,0,2026-06-08T15:52:01.234351
EVT785231,P006,S04,dairy,2,40,17,0,2026-06-08T15:52:01.234353
EVT659617,P012,S01,household,6,30,12,1,2026-06-08T15:52:01.234356
EVT604867,P006,S04,beverages,13,60,16,0,2026-06-08T15:52:01.234359
EVT675958,P009,S01,household,11,30,12,0,2026-06-08T15:52:01.234361
EVT558597,P016,S02,beverages,12,60,9,0,2026-06-08T15:52:01.234364
EVT378846,P007,S04,dairy,24,40,6,0,2026-06-08T15:52:01.234366
EVT228568,P010,S04,dairy,28,40,5,0,2026-06-08T15:52:01.234369
EVT810634,P015,S01,beverages,41,60,2,0,2026-06-08T15:52:01.234372
EVT387715,P020,S04,bakery,5,35,17,0,2026-06-08T15:52:01.234374
EVT954714,P013,S04,dairy,33,40,5,0,2026-06-08T15:52:01.234377
EVT263200,P008,S04,dairy,38,40,2,0,2026-06-08T15:52:01.234380
EVT609305,P018,S02,bakery,10,35,11,0,2026-06-08T15:52:01.234382
EVT174134,P017,S02,snacks,1,50,13,1,2026-06-08T15:52:01.234385
EVT338466,P019,S02,frozen,4,45,4,0,2026-06-08T15:52:01.234388
EVT689606,P009,S02,beverages,9,60,1,0,2026-06-08T15:52:01.234390
EVT108066,P001,S03,bakery,17,35,6,0,2026-06-08T15:52:01.234393
EVT879026,P001,S03,beverages,49,60,0,0,2026-06-08T15:52:01.234396
EVT705407,P003,S03,bakery,11,35,9,0,2026-06-08T15:52:01.234399
EVT965812,P012,S01,frozen,33,45,6,0,2026-06-08T15:52:01.234402
EVT795287,P004,S02,bakery,9,35,11,0,2026-06-08T15:52:01.234404
EVT501479,P007,S01,snacks,22,50,5,0,2026-06-08T15:52:01.234407
EVT855019,P016,S03,household,12,30,13,0,2026-06-08T15:52:01.234410
EVT532158,P020,S02,snacks,40,50,5,0,2026-06-08T15:52:01.234412
EVT647000,P005,S02,household,10,30,12,0,2026-06-08T15:52:01.234415
EVT323256,P010,S01,household,10,30,0,0,2026-06-08T15:52:01.234417
EVT128408,P009,S01,bakery,20,35,6,0,2026-06-08T15:52:01.234420
EVT632076,P006,S02,beverages,37,60,4,1,2026-06-08T15:52:01.234422
EVT634676,P006,S02,dairy,4,40,18,0,2026-06-08T15:52:01.234425
EVT739111,P018,S02,dairy,5,40,15,0,2026-06-08T15:52:01.234427
EVT509145,P001,S03,frozen,44,45,5,0,2026-06-08T15:52:01.234429
EVT708758,P014,S03,household,9,30,6,1,2026-06-08T15:52:01.234435
EVT698504,P006,S04,beverages,33,60,0,0,2026-06-08T15:52:01.234437
EVT207573,P003,S03,frozen,2,45,4,0,2026-06-08T15:52:01.234440
EVT387638,P016,S04,bakery,27,35,3,0,2026-06-08T15:52:01.234442
EVT233493,P006,S01,snacks,0,50,10,1,2026-06-08T15:52:01.234444
EVT867583,P006,S04,household,12,30,12,0,2026-06-08T15:52:01.234447
EVT264559,P007,S03,snacks,12,50,8,0,2026-06-08T15:52:01.234449
EVT948466,P015,S04,snacks,25,50,0,0,2026-06-08T15:52:01.234452
EVT398969,P014,S01,snacks,9,50,3,0,2026-06-08T15:52:01.234454
EVT160895,P017,S04,beverages,56,60,6,0,2026-06-08T15:52:01.234457
EVT707559,P004,S04,household,28,30,0,0,2026-06-08T15:52:01.234459
EVT382968,P009,S04,bakery,23,35,5,0,2026-06-08T15:52:01.234462
EVT774540,P015,S01,household,5,30,18,0,2026-06-08T15:52:01.234464
EVT945889,P015,S03,beverages,59,60,3,1,2026-06-08T15:52:01.234466
EVT893948,P015,S02,frozen,33,45,3,0,2026-06-08T15:52:01.234469
EVT824518,P020,S02,snacks,31,50,6,0,2026-06-08T15:52:01.234471
EVT115303,P015,S01,snacks,35,50,2,0,2026-06-08T15:52:01.234473
EVT788020,P020,S01,beverages,24,60,12,0,2026-06-08T15:52:01.234476
EVT479663,P004,S03,bakery,23,35,2,0,2026-06-08T15:52:01.234479
EVT524890,P014,S01,bakery,34,35,3,0,2026-06-08T15:52:01.234481
EVT240067,P011,S01,frozen,41,45,4,0,2026-06-08T15:52:01.234484
EVT371355,P017,S04,dairy,5,40,15,1,2026-06-08T15:52:01.234486
EVT371422,P013,S02,beverages,44,60,5,0,2026-06-08T15:52:01.234488
EVT213861,P005,S03,household,29,30,2,0,2026-06-08T15:52:01.234490
EVT118449,P006,S01,bakery,6,35,7,1,2026-06-08T15:52:01.234493
EVT886970,P019,S02,bakery,20,35,0,0,2026-06-08T15:52:01.234495
EVT788186,P006,S04,bakery,35,35,2,0,2026-06-08T15:52:01.234498
EVT579555,P017,S01,snacks,2,50,11,1,2026-06-08T15:52:01.234500
EVT570544,P012,S02,snacks,29,50,1,0,2026-06-08T15:52:01.234502
EVT341573,P003,S01,beverages,45,60,5,0,2026-06-08T15:52:01.234505
EVT341508,P006,S04,bakery,10,35,8,0,2026-06-08T15:52:01.234507
EVT412727,P018,S03,bakery,28,35,4,0,2026-06-08T15:52:01.234510
EVT466504,P019,S04,snacks,7,50,8,1,2026-06-08T15:52:01.234512
EVT483558,P014,S02,snacks,15,50,11,0,2026-06-08T15:52:01.234514
EVT905862,P018,S02,bakery,13,35,15,0,2026-06-08T15:52:01.234517
EVT148493,P005,S04,dairy,14,40,9,0,2026-06-08T15:52:01.234519
EVT459706,P013,S04,bakery,6,35,18,0,2026-06-08T15:52:01.234521
EVT145436,P019,S02,frozen,13,45,6,0,2026-06-08T15:52:01.234524
EVT322947,P005,S04,snacks,11,50,7,1,2026-06-08T15:52:01.234526
EVT414129,P002,S01,bakery,23,35,1,0,2026-06-08T15:52:01.234536
EVT854414,P005,S04,household,20,30,4,0,2026-06-08T15:52:01.234538
EVT773822,P014,S01,snacks,50,50,5,0,2026-06-08T15:52:01.234541
EVT711354,P007,S02,beverages,27,60,3,0,2026-06-08T15:52:01.234543
EVT701783,P012,S01,frozen,17,45,15,0,2026-06-08T15:52:01.234546
EVT620235,P013,S04,frozen,16,45,8,0,2026-06-08T15:52:01.234549
EVT247607,P009,S02,beverages,16,60,16,0,2026-06-08T15:52:01.234551
EVT815976,P017,S02,bakery,28,35,6,0,2026-06-08T15:52:01.234554
EVT639809,P006,S02,dairy,16,40,9,0,2026-06-08T15:52:01.234556
EVT873728,P017,S04,beverages,39,60,6,0,2026-06-08T15:52:01.234559
EVT716463,P004,S04,dairy,21,40,2,0,2026-06-08T15:52:01.234561
EVT717150,P010,S04,dairy,32,40,5,0,2026-06-08T15:52:01.234564
EVT105820,P019,S04,dairy,21,40,2,0,2026-06-08T15:52:01.234566
EVT502784,P016,S03,household,21,30,0,0,2026-06-08T15:52:01.234569
EVT573122,P004,S04,frozen,42,45,0,0,2026-06-08T15:52:01.234571
EVT813755,P020,S04,beverages,34,60,3,0,2026-06-08T15:52:01.234573
EVT365757,P005,S02,snacks,26,50,4,0,2026-06-08T15:52:01.234575
EVT191847,P012,S03,frozen,8,45,12,0,2026-06-08T15:52:01.234578
EVT272164,P007,S01,household,8,30,5,0,2026-06-08T15:52:01.234580
EVT996145,P001,S03,snacks,36,50,3,0,2026-06-08T15:52:01.234583
EVT284654,P011,S04,snacks,43,50,3,0,2026-06-08T15:52:01.234585
EVT698704,P001,S01,frozen,39,45,0,0,2026-06-08T15:52:01.234587
EVT904258,P005,S04,dairy,11,40,8,0,2026-06-08T15:52:01.234590
EVT503757,P017,S02,bakery,14,35,9,0,2026-06-08T15:52:01.234593
EVT805758,P016,S01,household,4,30,11,0,2026-06-08T15:52:01.234595
EVT972901,P002,S04,bakery,10,35,14,1,2026-06-08T15:52:01.234597
EVT817636,P020,S03,frozen,31,45,2,0,2026-06-08T15:52:01.234599
EVT600745,P020,S01,frozen,39,45,1,0,2026-06-08T15:52:01.234602
EVT637077,P007,S03,dairy,34,40,4,0,2026-06-08T15:52:01.234604
EVT829595,P002,S02,frozen,31,45,2,0,2026-06-08T15:52:01.234607
EVT525350,P001,S04,dairy,30,40,6,0,2026-06-08T15:52:01.234609
EVT668332,P003,S02,frozen,37,45,2,0,2026-06-08T15:52:01.234611
EVT428610,P010,S03,beverages,29,60,5,0,2026-06-08T15:52:01.234614
EVT649361,P005,S03,snacks,9,50,7,0,2026-06-08T15:52:01.234616
EVT142755,P007,S01,snacks,47,50,5,0,2026-06-08T15:52:01.234619
EVT694252,P014,S04,household,6,30,2,0,2026-06-08T15:52:01.234621
EVT143394,P007,S04,beverages,10,60,7,1,2026-06-08T15:52:01.234623
EVT451455,P008,S04,snacks,8,50,4,0,2026-06-08T15:52:01.234625
EVT511478,P018,S02,household,30,30,1,0,2026-06-08T15:52:01.234628
EVT263389,P018,S03,snacks,3,50,5,0,2026-06-08T15:52:01.234631
EVT245864,P019,S02,household,18,30,0,0,2026-06-08T15:52:01.234633
EVT246196,P006,S03,snacks,34,50,5,0,2026-06-08T15:52:01.234635
EVT731521,P004,S03,dairy,6,40,10,0,2026-06-08T15:52:01.234638
EVT145690,P014,S02,bakery,8,35,12,0,2026-06-08T15:52:01.234644
EVT437792,P010,S04,household,19,30,3,0,2026-06-08T15:52:01.234647
EVT665120,P020,S01,frozen,5,45,14,0,2026-06-08T15:52:01.234649
EVT955199,P008,S02,household,26,30,4,0,2026-06-08T15:52:01.234652
EVT935353,P010,S04,beverages,16,60,12,0,2026-06-08T15:52:01.234654
EVT990853,P007,S04,bakery,31,35,6,0,2026-06-08T15:52:01.234656
EVT997154,P012,S02,household,15,30,8,1,2026-06-08T15:52:01.234659
EVT216820,P019,S01,frozen,28,45,5,0,2026-06-08T15:52:01.234661
EVT724089,P010,S01,snacks,29,50,6,0,2026-06-08T15:52:01.234664
EVT518847,P004,S01,bakery,34,35,3,0,2026-06-08T15:52:01.234666
EVT548294,P019,S02,dairy,20,40,0,0,2026-06-08T15:52:01.234669
EVT634270,P004,S03,beverages,12,60,16,0,2026-06-08T15:52:01.234671
EVT556420,P008,S02,frozen,7,45,18,0,2026-06-08T15:52:01.234673
EVT777877,P016,S04,household,6,30,16,0,2026-06-08T15:52:01.234676
EVT610827,P004,S04,dairy,2,40,13,1,2026-06-08T15:52:01.234678
EVT288229,P002,S04,snacks,32,50,2,0,2026-06-08T15:52:01.234681
EVT248313,P015,S02,household,27,30,1,0,2026-06-08T15:52:01.234684
